age,income,credit_score,loan_amount,employment_years,debt_to_income,num_dependents,default,income_per_dependent,loan_to_income_ratio,credit_utilization,age_group,credit_score_bucket,dti_category,age_credit_interaction,income_debt_interaction,age_group_encoded,credit_score_bucket_encoded,dti_category_encoded,edu_Bachelor,edu_High School,edu_Master,edu_PhD,home_Mortgage,home_Own,home_Rent,marital_Divorced,marital_Married,marital_Single
-1.648026295649822,-0.3179106709022755,-0.4833455904905698,-1.0240429924299699,-0.4367064202128424,-0.6277719080330589,-0.9850125525613708,0,0.6224231065632432,-0.5843840735652571,-0.584384073565257,18-24,Good,Moderate,-1.6542704756196531,-2.3503567803775262e-05,0,2,2,False,False,False,True,False,False,True,False,True,False
-0.3743631236906843,1.704573706830534,-1.4040190154661654,0.15059506674777579,-0.8710221350272663,-1.6233661624766944,-0.9850125525613708,1,2.5790329476905134,-0.7251815465953286,-0.7251815465953285,35-44,Fair,Low,-0.613301860019162,2.7473152095589097,2,1,1,False,False,True,False,False,False,True,True,False,False
0.43005572175719203,1.052276074800103,0.17932886574647786,-2.191798704537527,1.7951957085871968,-0.9684655538266735,0.014594259455445463,0,0.16216890573332512,-1.284180712370438,-1.284180712370438,45-54,Good,Low,0.46302421142387346,1.5503577401480617,3,2,1,True,False,False,False,False,False,True,False,True,False
-0.9776772577765916,0.430241163869632,-1.2257163241773679,1.14877907794958,-0.21937202962535884,0.6578230934838452,2.013807883489078,1,-0.8811809619784885,-0.032533620997199024,-0.03253362099719912,25-34,Fair,Very High,-1.1208565755172761,-0.014807898602286918,1,1,3,False,True,False,False,True,False,False,True,False,False
-0.3073282199033613,0.4773829723729149,0.045769192079485245,-0.018960858431752017,-0.0529996193941197,1.7234705629803988,0.014594259455445463,1,-0.11591519572860144,-0.46903079825970756,-0.46903079825970745,35-44,Good,Very High,-0.2917149325583007,-0.5982531481276727,2,2,3,False,True,False,False,False,False,True,False,True,False
1.1674396634177455,-1.4787728424928437,1.1889535568003533,-1.6082697237336334,1.6918261818920055,-1.666743270810881,0.014594259455445463,0,-1.0621360319150355,-0.1963087404004738,-0.19630874040047383,55+,Very Good,Low,1.479528802745399,-0.8912484494113044,4,4,1,False,True,False,False,False,True,False,False,False,True
-0.1062235085413922,0.21793827385569783,0.8055207821998356,0.6064469755237974,1.6648881979504044,-0.6494661941046814,0.014594259455445463,0,-0.2414123456537189,-0.131061715587534,-0.13106171558753418,35-44,Good,Moderate,0.053823572022745805,0.5263775828311422,2,2,2,False,True,False,False,False,False,True,False,True,False
1.5026141823543606,1.4955916154311184,-0.06720690915028886,1.6058962279005105,-0.15886926084584957,-1.4977238003082087,-0.9850125525613708,0,2.376857632442924,-0.29579998291634185,-0.2957999829163418,55+,Good,Low,1.450100630000056,2.4112506004432004,4,2,1,True,False,False,False,True,False,False,False,False,True
0.027846299033253866,0.7189350863843444,-0.983307364672664,-0.9425977557853928,-0.6518769189539205,-0.6140403699040348,-0.9850125525613708,0,1.6254976592142847,-0.8490376152309271,-0.849037615230927,35-44,Fair,Moderate,-0.17297831562701382,0.9876690972899156,2,1,2,True,False,False,False,True,False,False,False,True,False
1.0333698558430993,0.16257950814859537,0.1760907232498279,-0.22921769275290926,4.814040791198655,-0.3028397726425583,-0.9850125525613708,0,1.0872631929671832,-0.4329075513399786,-0.4329075513399786,55+,Good,Moderate,1.059863534948195,0.29239890242303157,4,2,2,True,False,False,False,True,False,False,False,True,False
0.0948812028205769,1.8069345385172895,-0.687357837746542,-0.5326309062537384,0.13274425461698533,1.4863853480130362,2.013807883489078,1,-0.5482177219768669,-0.9134178662827719,-0.9134178662827719,35-44,Fair,Very High,-0.050127942815030406,0.29410427322400684,2,1,3,True,False,False,False,False,True,False,False,False,True
-0.7095376426272995,-0.19570038951403734,0.21845669423015834,-0.7870188751888126,-0.48105179178240864,-1.4333054069865865,1.0142010714722618,0,-0.835544747832051,-0.5244487272860141,-0.524448727286014,25-34,Good,Low,-0.6600193436534367,0.4833680333612237,1,2,1,True,False,False,False,False,True,False,False,True,False
-0.7765725464146225,-0.654416757202708,-1.7171235967211191,-0.8919494954492201,-0.18696583113054663,0.9869913448401021,0.014594259455445463,1,-0.6633830806363886,-0.3508526765148544,-0.3508526765148544,25-34,Fair,Very High,-1.0141970406515801,-0.9192700416251549,1,1,3,True,False,False,False,False,True,False,False,True,False
1.3685443747797146,0.16204662265863734,0.8306580488698967,-0.6637471982356834,-0.46853359556600416,-0.33890568822603867,2.013807883489078,0,-0.9460457496188125,-0.6040402277043081,-0.6040402277043082,55+,Very Good,Moderate,1.5863653752790774,0.31070280487342206,4,4,2,False,False,False,True,False,True,False,False,False,True
1.6366839899290067,-0.024424732817761183,0.048870070013146354,-0.6098822616417364,1.1772781358082456,1.1055744444975009,-0.9850125525613708,1,0.9063498854352489,-0.5153742288599459,-0.5153742288599459,55+,Good,Very High,1.617287814326152,-0.5606948121525942,4,2,3,True,False,False,False,False,False,True,False,False,True
1.1674396634177455,-1.8138243598689392,2.245931733191512,-0.3748936205031512,-0.3479893205344492,0.0706349106961297,-0.9850125525613708,0,-0.8247670312365991,1.994210047171111,1.9942100471711106,55+,Excellent,Moderate,1.7788905890633326,-1.5446017202103244,4,0,2,False,True,False,False,False,True,False,False,True,False
1.7037188937163297,0.300381773855907,1.3344484178194513,-0.4472211024314441,0.7222670020817675,-1.5767316002570615,0.014594259455445463,0,-0.20153323330719675,-0.5661733858011206,-0.5661733858011205,55+,Very Good,Low,2.094954740091483,1.1127081633526759,4,4,1,True,False,False,False,False,False,True,False,True,False
-1.580991391862499,0.8551258888315312,0.5871722407689781,0.7383425739668171,0.8208404970185355,1.574444283658938,-0.9850125525613708,0,1.7572525777061143,-0.3441465016586999,-0.3441465016586999,18-24,Good,Very High,-1.4915245414667444,-0.3035853376631344,0,2,3,False,False,True,False,True,False,False,False,True,False
0.6981953369064842,-0.2850133545789622,-0.10991217962516744,0.6493992792563515,0.7268094240876691,-1.4257542358155406,0.014594259455445463,0,-0.4846973165145047,0.18757440460570546,0.18757440460570557,45-54,Good,Low,0.656160980070151,0.3808710909691192,3,2,1,True,False,False,False,False,True,False,False,True,False
1.6366839899290067,1.168266630978522,-0.7215820624814386,-1.5472988170839213,0.27084429727741133,0.3634767578478691,0.014594259455445463,0,0.21827521394395455,-1.1046399293546725,-1.1046399293546725,55+,Fair,High,1.374036564447304,0.7263124313537562,4,1,0,False,False,False,True,False,True,False,False,True,False
-1.3128517767132069,0.6765458310263828,-0.004577177786977668,-0.6110873992236598,0.9168333614180182,1.336303366459126,-0.9850125525613708,0,1.5844890684411785,-0.7299151456838177,-0.7299151456838178,18-24,Good,Very High,-1.2842339740942665,-0.2552635371974255,0,2,3,False,True,False,False,False,True,False,False,True,False
-0.3743631236906843,2.2602995440403033,-0.21644417974739255,1.2258029232865693,-0.5160902576757757,-1.436053802400427,1.0142010714722618,0,-0.04354297471457426,-0.5738661787597263,-0.5738661787597265,35-44,Good,Low,-0.40377240216767085,3.2135253715725116,2,2,1,False,True,False,False,True,False,False,False,True,False
-1.1787819691385608,-0.7927629881012713,1.1953740797354964,0.27303488272843207,-0.8821545924069739,0.21132467563067656,3.013414695505894,0,-1.2663073932325732,0.43422176776671834,0.4342217677667185,25-34,Very Good,High,-1.008257325813664,-0.7443704365205055,1,4,0,False,True,False,False,False,True,False,False,False,True
0.8322651444811302,-0.024424732817761183,0.42015418077449457,0.31332146182959775,0.8351210160297378,1.1508378366866625,4.01302150752271,1,-1.2019779809324367,-0.1253852963617991,-0.12538529636179904,55+,Good,Very High,0.9241252322290161,-0.5826997274003317,4,2,3,False,False,True,False,False,True,False,False,True,False
-0.5754678350526534,-1.0743397033048665,0.4273999121048763,0.21820496611434279,-0.31740303839528067,1.7138401888805388,-0.9850125525613708,0,-0.10936820179405472,0.7485871809876088,0.748587180987609,25-34,Good,Very High,-0.4928734578283237,-1.4082017896406165,1,2,3,True,False,False,False,False,False,True,False,True,False
-1.513956488075176,-1.705691747181795,0.6157949345433411,-0.28046436882197484,-0.8677663970835015,0.803510615070384,1.0142010714722618,0,-1.322481174957353,1.698042069698812,1.6980420696988123,18-24,Good,Very High,-1.4204260649197469,-1.581974915799717,0,2,3,False,True,False,False,False,False,True,False,True,False
-0.1062235085413922,-1.8478240538005166,-0.004577177786977668,-0.060719254035291985,-0.881424727060125,-0.7461260741375745,-0.9850125525613708,0,-0.8576593178096169,2.5838302083801934,2.5838302083801934,35-44,Good,Low,-0.10415105369988009,-1.4526389069824555,2,2,1,False,True,False,False,False,False,True,False,True,False
-0.8436074502019455,0.567953994676948,-1.0170404105786401,-0.422142444413277,-0.830758510544689,0.7174902889450676,0.014594259455445463,0,-0.07210468339236227,-0.6378062425831694,-0.6378062425831695,25-34,Fair,Very High,-0.9710403204132783,0.04902540057004528,1,1,3,True,False,False,False,False,False,True,False,True,False
1.5696490861416836,0.19415671687942065,-1.0519594829235757,0.8325346737422196,0.3796576606055869,0.739020289163292,-0.9850125525613708,0,1.1178118973420088,-0.031195366372226634,-0.03119536637222659,55+,Fair,Very High,1.2090309002331368,-0.2280046578625527,4,1,3,False,False,False,True,True,False,False,False,True,False
-1.1787819691385608,-0.5060863775316322,1.0732972096899773,-0.41305768285874783,0.23107210632866845,0.7188651170506308,-0.9850125525613708,1,0.4403764892910684,-0.1847529986727921,-0.1847529986727921,25-34,Very Good,Very High,-1.02299426325509,-0.7149283647725329,1,4,3,True,False,False,False,True,False,False,False,False,True
-0.03918860475406916,-1.8478240538005166,-0.9398613074879416,-0.1323449460542183,-0.7765653340833708,1.2549728324445633,0.014594259455445463,1,-1.2406514360077954,2.4838939400112316,2.4838939400112316,35-44,Fair,Very High,-0.22532021627238633,-1.7471770834253535,2,1,3,False,True,False,False,False,False,True,False,True,False
-1.648026295649822,-0.7291928182790482,-0.814053320067687,0.7126106770841426,0.8637492245318206,-1.409611358615986,1.0142010714722618,0,-1.0075834127171732,0.6231062448657531,0.6231062448657533,18-24,Fair,Low,-1.6834446418285773,-0.11754774695112381,0,1,1,True,False,False,False,False,False,True,False,True,False
-0.4413980274780074,0.003967624937169574,0.5582156206058608,-0.3463350413714189,-0.6747219949014969,-1.336507032639402,-0.9850125525613708,0,0.9338174729270138,-0.4161200071186626,-0.41612000711866254,35-44,Good,Low,-0.33526872156291243,0.6575512987312438,2,2,1,True,False,False,False,False,True,False,False,True,False
0.0948812028205769,0.8369935986505503,-0.23924939509181067,-0.090274742907891,0.5634687101204581,0.5126528919855515,-0.9850125525613708,0,1.739710876123206,-0.6012726789357553,-0.6012726789357553,35-44,Good,High,0.04349798755042734,0.3726377654768815,2,2,0,True,False,False,False,False,True,False,False,True,False
1.3685443747797146,-0.017810104121382685,-0.3682724655317595,-0.37662137189634526,-0.33579169180614227,1.6011123893937997,1.0142010714722618,0,-0.7781793466663188,-0.41964230403688124,-0.4196423040368814,55+,Good,Very High,1.2300992799998731,-0.7979868443430062,4,2,3,True,False,False,False,True,False,False,False,True,False
-1.3128517767132069,0.2657461313206477,-0.45590114034749946,-0.10881636225420277,0.30493891866908046,-0.09462824901853731,0.014594259455445463,0,-0.21828699412344157,-0.4260271066665714,-0.4260271066665714,18-24,Good,Moderate,-1.3345261169403075,0.27284224020561204,0,2,2,True,False,False,False,False,True,False,False,True,False
1.1674396634177455,-0.39743538372039083,-2.3335759192758845,-0.3428787337174377,-0.5255293743516403,1.624328136007924,1.0142010714722618,0,-0.9005995024875404,-0.21528711434923004,-0.2152871143492301,55+,Fair,Very High,0.4818632502586157,-1.0151359577112582,4,1,3,False,False,False,True,True,False,False,False,True,False
-1.2458168729258838,1.8462983398942454,-0.9612329284383963,-0.5535809658594231,-0.5791321813408636,1.5462285537441196,-0.9850125525613708,0,2.716141453860267,-0.9239738459894956,-0.9239738459894954,18-24,Fair,Very High,-1.3297180941021631,0.2665527722363754,0,1,3,False,True,False,False,False,False,True,False,True,False
1.3685443747797146,-1.0753170010861017,1.2087046205549785,-0.7249999188645789,0.8282331889560649,1.424008529568899,-0.9850125525613708,0,-0.11031366791361037,0.08389882890778445,0.08389882890778437,55+,Very Good,Very High,1.6987031415716898,-1.3244338474531108,4,4,3,False,False,True,False,False,True,False,False,False,True
0.5641255293318381,-0.024424732817761183,-0.5294729905239653,-0.19160511464661917,-0.9675549025058537,1.4481263841956618,-0.9850125525613708,0,0.9063498854352489,-0.3386814210887247,-0.3386814210887247,45-54,Good,Very High,0.42472129148053706,-0.727227324110703,3,2,3,False,False,False,True,True,False,False,False,False,True
-0.8436074502019455,-0.5201345622970293,-1.9041808576916484,0.9943981341486134,2.6559764747857826,1.4080569423004834,0.014594259455445463,0,-0.5984288424397138,0.5577611152665345,0.5577611152665343,25-34,Fair,Very High,-1.0987296422333446,-0.9964526813638319,1,1,3,True,False,False,False,False,False,True,False,True,False
-0.6425027388399764,0.5725783464148093,-1.002756929970844,0.6014096303634772,0.03589388687281109,1.1355479925785008,-0.9850125525613708,0,1.4839079189460762,-0.2870696967057933,-0.2870696967057932,25-34,Fair,Very High,-0.7862076649539206,-0.19732401186622708,1,1,3,False,True,False,False,False,True,False,False,True,False
0.6311604331191611,-1.0970750810116834,0.3787751288692232,-1.5928001135157173,-0.43976886900887086,0.7015372203476257,1.0142010714722618,1,-1.1262167239001477,-0.5148617981633951,-0.5148617981633952,45-54,Good,Very High,0.7113460791316797,-1.129872637133745,3,2,3,False,False,True,False,False,False,True,False,False,True
1.5696490861416836,0.14292442939726097,0.3587575019100951,-0.44729365846939156,-0.01944317942127877,-1.6284119590175348,2.013807883489078,0,-0.9506705902271102,-0.5117504357930147,-0.5117504357930148,55+,Good,Low,1.6478799922138392,0.9603688263522789,4,2,1,False,False,True,False,False,True,False,False,True,False
0.8993000482684533,0.17374188005318858,-0.28190336379126885,-0.6556595108381758,-0.8730364577740741,-1.2536948667731096,-0.9850125525613708,0,1.0980619941640224,-0.6047071220309368,-0.6047071220309368,55+,Good,Low,0.8058564195093665,0.7997389571283666,4,2,1,False,True,False,False,False,False,True,False,True,False
-1.513956488075176,-0.7333853570108557,-0.004577177786977668,-1.5760079423422348,-0.28540639883906943,-1.2468205487661204,0.014594259455445463,0,-0.7015813335440003,-0.6985091944863606,-0.6985091944863606,18-24,Good,Low,-1.4809144608266642,-0.17987193226945544,0,2,1,True,False,False,False,True,False,False,False,False,True
-1.648026295649822,0.348005153026724,-1.4009022428302949,0.2543622251410342,3.1809139313179395,-1.6314275238209317,-0.9850125525613708,0,1.266649321018575,-0.32208712995411853,-0.32208712995411864,18-24,Fair,Low,-1.7352149105008496,1.19724620049173,0,1,1,True,False,False,False,True,False,False,False,False,True
-1.3798866805005299,-1.0643000101044946,-0.004577177786977668,-0.11554606988187092,-0.7364715245459288,-1.307730861216957,0.014594259455445463,0,-0.8616495333147302,0.5000218010185844,0.5000218010185844,18-24,Good,Low,-1.3497941363383992,-0.5180795274611517,0,2,1,False,True,False,False,True,False,False,True,False,False
1.0333698558430993,-1.1796457809730896,0.8615736240550366,1.9951481831597198,0.2711647865873307,1.4825089081167138,0.014594259455445463,1,-0.917443949553163,2.257418591919348,2.257418591919348,55+,Very Good,Very High,1.247643452360835,-1.4007633934285564,4,4,3,False,False,True,False,False,True,False,False,False,True
-1.513956488075176,0.10480019923763188,1.3170950759384628,-0.35253886130211665,-0.43539808673150643,0.5932184523716282,0.014594259455445463,0,-0.2961388673122076,-0.4594846643913686,-0.45948466439136854,18-24,Very Good,Very High,-1.3520469102815087,-0.21677555108235932,0,4,3,True,False,False,False,True,False,False,False,True,False
0.16191610660789993,-1.7525532471026786,-1.1063763839968321,-0.7929540762492696,0.048066104674011366,-0.6288985934261103,0.014594259455445463,0,-1.1945675700433804,1.2302361891031244,1.2302361891031244,45-54,Fair,Moderate,-0.07723146310747195,-1.378331351766145,3,1,2,False,False,True,False,True,False,False,False,True,False
-0.5754678350526534,-1.8478240538005166,1.394504785145243,-0.8893360151493447,-0.7752293241962335,1.0433696741403395,0.014594259455445463,0,-1.2406514360077954,1.4276966384339214,1.4276966384339211,25-34,Very Good,Very High,-0.33571342091586764,-1.7160315922297509,1,4,3,True,False,False,False,False,True,False,False,False,True
-0.03918860475406916,0.5621574533733291,-0.04185721963207469,-0.4696465052411893,-0.3708583449195614,-0.016343103802452765,0.014594259455445463,0,-0.07490855418712088,-0.6525845570206353,-0.6525845570206352,35-44,Good,Moderate,-0.04603384576429192,0.4816803373266232,2,2,2,True,False,False,False,False,False,True,False,False,True
1.1674396634177455,1.1070416380683221,0.04215899830690458,0.5681705101205753,2.8929947209988076,-1.2193888319720958,2.013807883489078,1,-0.7174918770495338,-0.4739512451349696,-0.4739512451349696,55+,Good,Low,1.154728844488515,1.7812136466175816,4,2,1,True,False,False,False,False,True,False,False,True,False
0.4970906255445151,-0.4931562587693342,0.9178526821339851,0.682261211900136,-0.7871684664706274,1.3600497251924124,0.014594259455445463,0,-0.5853790471581356,0.3708899775351768,0.37088997753517694,45-54,Very Good,Very High,0.7043162569374014,-0.9615846223086651,3,4,3,False,True,False,False,True,False,False,False,True,False
-1.1117470653512376,-0.7056338993100711,-0.5310443566006834,2.8948090177867085,0.0032549145289618602,-0.5365133409173839,-0.9850125525613708,0,0.2473284493739796,1.8434222123553916,1.8434222123553914,25-34,Good,Moderate,-1.1535522163275131,-0.40538113458430525,1,2,2,False,False,True,False,False,False,True,False,False,True
0.6311604331191611,1.0611877144468151,-2.17012832032335,-1.22166626129493,-0.15069159004437835,0.7150195202864623,-0.9850125525613708,0,1.9566027434322302,-0.9951730596757894,-0.9951730596757893,45-54,Fair,Very High,0.0841118350815422,0.4013068181104982,3,1,3,True,False,False,False,False,True,False,False,True,False
-0.8436074502019455,-1.2096952355869877,0.7272341434029413,0.06606251578333645,-0.17510967834532198,-0.7035285185387299,0.014594259455445463,0,-0.931979304996543,0.8465868672707386,0.8465868672707385,25-34,Good,Low,-0.7199805974678141,-0.836768268273424,1,2,1,False,False,True,False,True,False,False,False,True,False
0.295985914182546,-1.4396624835868932,0.36737903188196275,-0.7014216788116157,-0.0534412643725202,0.024315564285609957,-0.9850125525613708,0,-0.462792018045762,0.5951679040406301,0.5951679040406298,45-54,Good,Moderate,0.3721059163480082,-1.223329648115484,3,2,2,False,False,True,False,False,True,False,False,True,False
1.4355792785670376,0.7466966807739294,-0.3485598196964118,0.3292874492952126,-0.309302908454704,1.1229120990755275,-0.9850125525613708,0,1.6523550279960084,-0.4396740163537033,-0.4396740163537031,55+,Good,Very High,1.2999200008522365,-0.07914124920354239,4,2,3,True,False,False,False,False,True,False,False,True,False
-0.7765725464146225,0.009188238085890893,-0.004577177786977668,1.3578810247642006,-0.986321537616273,-1.16848521726925,2.013807883489078,1,-0.9830156544109971,0.29246401607295136,0.2924640160729517,25-34,Good,Low,-0.7597526761412057,0.5805212796752812,1,2,1,False,True,False,False,True,False,False,False,False,True
-1.2458168729258838,1.1238344042636226,0.8505373543571514,0.8388857087947401,1.2882669644854075,1.6823142713252932,2.013807883489078,0,-0.713430425208518,-0.3991899633889523,-0.3991899633889523,18-24,Very Good,Very High,-1.1194159759979307,-0.23086579771080004,0,4,3,False,False,False,True,False,False,True,False,True,False
-0.8436074502019455,-1.8478240538005166,-1.5118111037557291,-1.2226852144200409,0.741910445713945,-1.4692494673801184,0.014594259455445463,0,-1.2406514360077954,0.9625887406967253,0.9625887406967256,25-34,Fair,Low,-1.0422544494430404,-1.3462036653818088,1,1,1,True,False,False,False,True,False,False,False,True,False
-0.24029331611603827,-1.4790414444504323,0.038059403465743026,0.6621302057494091,-0.8129400014759444,0.14223454204145755,0.014594259455445463,1,-1.0622659585635057,1.9651819708032359,1.965181970803236,35-44,Good,High,-0.22735287908806295,-1.2818341238523079,2,2,0,False,False,False,True,True,False,False,False,True,False
0.8993000482684533,0.014776967156307268,-2.285025968748809,-2.12486711215772,-0.4728850797057323,1.4695803086600956,1.0142010714722618,0,-0.7676707884697047,-1.1608590654527002,-1.1608590654527002,55+,Fair,Very High,0.27572579430191396,-0.7152741832961482,4,1,3,True,False,False,False,False,True,False,False,True,False
-0.3743631236906843,0.44058374413622137,-0.1096093964098117,-2.3903866524643225,0.46110263940052537,1.5726653012984013,0.014594259455445463,1,-0.13371551421474878,-1.3069016793725752,-1.3069016793725752,35-44,Good,Very High,-0.38492303490328567,-0.5311770734739278,2,2,3,False,True,False,False,False,False,True,False,True,False
