customer_id,total_orders,total_quantity,total_revenue,avg_discount,avg_rating,avg_order_value,segment,customer_type
1044,4,13.0,8786.665685539894,0.12941225076646207,3.3868295969593336,2196.6664213849735,Regular,Returning
1045,4,17.0,2258.752338840201,0.1143676597435612,2.865466142736131,564.6880847100502,Low Value,Returning
1046,5,24.0,8424.245750767395,0.13449188205934406,3.372169403752011,1684.849150153479,Regular,New
1047,4,12.0,3450.4789592427696,0.10705355220695517,2.8705405809426887,862.6197398106924,Low Value,Returning
1048,2,4.0,1686.5844607520894,0.13220640386044857,2.397432450211782,843.2922303760447,Low Value,Returning
1049,7,24.0,10651.788884525666,0.10708487550822329,3.1009498253045584,1521.6841263608094,High Value,Returning
1050,4,17.0,4944.661008544632,0.13437963091833893,3.0030466939427556,1236.165252136158,Low Value,New
1051,4,10.0,2169.3339957258754,0.17223746896158404,3.3668868814697364,542.3334989314689,Low Value,Returning
1052,5,20.0,7291.301176808398,0.16728436396330165,3.2187921956597116,1458.2602353616796,Regular,New
1053,2,10.0,983.8943113758364,0.17823293224454217,3.049609273040363,491.9471556879182,Low Value,VIP
1054,3,12.0,1735.3517122917701,0.20317581469426427,3.653529376145165,578.4505707639233,Low Value,Returning
1055,7,36.0,15793.034715589945,0.14821917177322158,3.7079556680912584,2256.147816512849,High Value,New
1056,5,15.0,4771.574720679555,0.16884522435483412,3.291446704050442,954.314944135911,Low Value,VIP
1057,5,25.0,3020.226238549407,0.2976148711754803,2.2402975282479054,604.0452477098813,Low Value,Returning
1058,3,14.0,9610.134102649408,0.13803282556600924,2.5426735756921204,3203.3780342164696,Regular,New
1059,4,18.0,12148.525045839833,0.2616445384116603,3.324194175701219,3037.1312614599583,High Value,New
1060,4,21.0,12786.050265363912,0.19470857823342408,3.197755403848113,3196.512566340978,High Value,Returning
1061,7,32.0,25229.70430893338,0.16169147954391314,3.8826280821192376,3604.2434727047685,VIP,New
1062,7,19.0,11799.112816141384,0.15254987084600113,2.748541137602857,1685.5875451630548,High Value,New
1063,5,27.0,11267.992819299014,0.1354916369281972,3.2078587595885764,2253.5985638598027,High Value,Returning
1064,3,6.0,3420.2679945671475,0.15826579543984368,2.769168149188458,1140.0893315223825,Low Value,Returning
1065,5,24.0,4532.485473765067,0.15745309616235745,3.165101322531169,906.4970947530134,Low Value,VIP
1066,4,14.0,4675.9875972808395,0.15216635656959485,2.4140739042427004,1168.9968993202099,Low Value,New
1067,7,27.0,7811.917709989073,0.1644952426369093,3.153224353914227,1115.9882442841533,Regular,New
1068,6,23.0,9929.569861971393,0.17027442639169132,2.876749376276391,1654.9283103285654,Regular,New
1069,6,30.0,9771.879985078178,0.14876685510168342,3.0435524701446206,1628.6466641796962,Regular,New
1070,3,5.0,417.18650805869316,0.20981830335790685,2.3806321317390116,139.0621693528977,Low Value,New
1071,3,11.0,8444.34909031188,0.06551213235355444,3.3997926221927823,2814.78303010396,Regular,VIP
1072,9,33.0,16889.916186040664,0.10769957069049702,3.514008162726665,1876.6573540045183,High Value,VIP
1073,5,15.0,8857.971147095877,0.15704883853705592,2.3165452058580773,1771.5942294191755,Regular,New
1074,4,15.0,1792.8712445547922,0.12312275874738196,2.7391826146163805,448.21781113869804,Low Value,New
1075,6,28.0,9482.651186387115,0.15185865401745627,2.9569108933060897,1580.4418643978524,Regular,Returning
1076,5,24.0,7683.007556316276,0.15926466555218843,3.0851797044804683,1536.6015112632554,Regular,New
1077,4,23.0,6765.535892148162,0.15605247029957264,2.2912129285790845,1691.3839730370405,Low Value,New
1078,6,22.0,6113.670851218859,0.200026172564757,2.8772340728041925,1018.9451418698098,Low Value,Returning
1079,4,13.0,2307.5703165762484,0.16141761668437932,2.9797249376853623,576.8925791440621,Low Value,New
1080,5,31.0,4293.915382848274,0.12466799460025187,3.404120370849616,858.7830765696548,Low Value,New
1081,4,19.0,10595.533282995779,0.14456545656661762,2.6435719984337833,2648.8833207489447,High Value,Returning
1082,8,20.0,6483.212266166651,0.19722559618211635,3.039823816297916,810.4015332708314,Low Value,New
1083,6,25.0,9152.264745175005,0.14583295835066154,3.7247814323159076,1525.3774575291675,Regular,New
1084,5,13.0,8211.721063617979,0.10059616318307632,2.4135499929292825,1642.3442127235958,Regular,Returning
1085,4,27.0,10604.691910235175,0.14440107805232957,2.9449997196976465,2651.1729775587937,High Value,Returning
1086,5,12.0,3427.376311009761,0.20554987310688322,2.8395822791934315,685.4752622019522,Low Value,Returning
1087,5,23.0,15564.153599910413,0.13242119718131695,3.516777584655847,3112.8307199820824,High Value,New
1088,5,18.0,6211.262356549554,0.21344274528932033,2.4539624724259816,1242.2524713099108,Low Value,New
1089,2,7.0,4087.0820018476875,0.0440094986307949,2.2030612591305903,2043.5410009238437,Low Value,New
1090,10,47.0,7580.538739180416,0.15145621195664893,2.958665404556741,758.0538739180416,Regular,New
1091,3,12.0,4302.101135052348,0.156253530924552,4.086882263689036,1434.0337116841158,Low Value,New
1092,7,24.0,13629.200177374758,0.18371636366004712,3.272468366860516,1947.0285967678226,High Value,Returning
1093,6,23.0,7018.668444390922,0.11879957308373716,3.6538034791012035,1169.7780740651535,Regular,Returning
1094,1,0.0,245.96702509938163,0.2293866564675908,4.520321207133774,245.96702509938163,Low Value,New
1095,3,13.0,6751.604851705808,0.06529968812982773,2.8044647876772415,2250.5349505686027,Low Value,New
1096,4,9.0,5322.773051550579,0.19681889650200346,2.7754461179095316,1330.6932628876448,Low Value,New
1097,3,13.0,1929.7493844420317,0.13828673370938258,3.2476252387815276,643.2497948140106,Low Value,Returning
1098,3,12.0,7623.764103240487,0.03341939296304067,2.576384583395624,2541.2547010801622,Regular,VIP
1099,4,15.0,868.5299486581257,0.0718709382755648,2.826716430320259,217.13248716453143,Low Value,New
1100,2,12.0,3978.229777295378,0.12568821000369154,3.124929592504511,1989.114888647689,Low Value,New
1101,7,21.0,7796.253225052154,0.16362649090748385,3.431820959926042,1113.7504607217363,Regular,Returning
1102,2,8.0,1524.3827236001334,0.16625941673808056,2.220890891876226,762.1913618000667,Low Value,Returning
1103,3,7.0,2231.49035771232,0.19693363441801018,2.557046372788475,743.83011923744,Low Value,New
1104,5,17.0,6255.4768314394905,0.11832613026632191,3.1336458508766993,1251.095366287898,Low Value,VIP
1105,10,37.0,11983.805887395094,0.1622841406033321,2.699193745387171,1198.3805887395094,High Value,Returning
1106,6,25.0,7044.115488824564,0.18370851848554892,3.9357135344284093,1174.0192481374272,Regular,New
1107,3,9.0,4140.689302081009,0.14396732978821686,1.9120450552369554,1380.2297673603364,Low Value,Returning
1108,4,22.0,13117.01142113854,0.10543717217688761,3.2110671027763447,3279.252855284635,High Value,New
1109,2,9.0,6349.717574121982,0.17632693898819915,4.001909186804783,3174.858787060991,Low Value,Returning
1110,5,23.0,9096.432444337619,0.17280420480493858,2.7918084343950964,1819.2864888675238,Regular,New
1111,6,26.0,7881.034784756943,0.13933169705721676,2.687940897108048,1313.5057974594904,Regular,Returning
1112,6,34.0,9700.34770798083,0.1717893215576128,3.633495519212932,1616.7246179968051,Regular,VIP
1113,3,9.0,7090.709424896687,0.14949791308121516,1.7980378088310722,2363.5698082988956,Regular,Returning
1114,2,10.0,1718.2826234108434,0.12518297716289856,1.2298155777745963,859.1413117054217,Low Value,New
1115,7,25.0,7096.755952945437,0.18230889530101388,3.4677934112263253,1013.8222789922053,Regular,New
1116,6,18.0,6552.796806363121,0.14134314198681355,3.442328109805466,1092.13280106052,Low Value,New
1117,7,23.0,11171.893707424442,0.19080220352980787,3.4883826571839194,1595.9848153463488,High Value,New
1118,6,21.0,3696.858045618461,0.18945624582548926,3.397705856048511,616.1430076030769,Low Value,New
1119,4,14.0,8768.707328046254,0.3097896284835578,2.804403579570179,2192.1768320115634,Regular,Returning
1120,2,10.0,8129.54084065462,0.19974009768109305,1.229959697303131,4064.77042032731,Regular,Returning
1121,4,22.0,10714.279164889705,0.1216372865986288,3.1945320834215547,2678.5697912224264,High Value,New
1122,3,10.0,6510.249384470888,0.12813415125075248,3.2063521351945963,2170.0831281569626,Low Value,New
1123,8,25.0,8357.790800605268,0.09781446699255093,3.315163411374102,1044.7238500756584,Regular,Returning
1124,4,21.0,13010.656402315728,0.14385365671468586,2.67637950639452,3252.664100578932,High Value,New
1125,3,11.0,1128.668557149671,0.15478665020767254,2.8513466876759375,376.22285238322365,Low Value,New
1126,7,28.0,5686.645932761192,0.18282858518305337,3.2559735661178957,812.377990394456,Low Value,VIP
1127,4,19.0,7148.937215559273,0.13193502223654335,2.8653816732662274,1787.2343038898182,Regular,Returning
1128,6,32.0,4618.547707578432,0.10376962387306377,1.8771379893479851,769.757951263072,Low Value,Returning
1129,5,17.0,4013.9836801627193,0.07686228953919698,2.5717894366489618,802.7967360325439,Low Value,Returning
1130,8,31.0,16035.385918089476,0.14772319322029853,3.1172285545573173,2004.4232397611845,High Value,New
1131,3,8.0,5368.157357902384,0.21124198812260167,2.528512504193954,1789.3857859674615,Low Value,Returning
1132,6,15.0,6500.240795716445,0.09269557007837832,2.1994052051529094,1083.3734659527408,Low Value,Returning
1133,9,24.0,9867.102621618182,0.17602973370919606,3.0186159341179017,1096.3447357353534,Regular,New
1134,5,20.0,9015.693334634396,0.11553667018463736,3.1167675900306664,1803.138666926879,Regular,Returning
1135,3,13.0,5677.325951259049,0.044691420787918934,4.272054466068348,1892.4419837530165,Low Value,VIP
1136,3,12.0,1968.859673910498,0.19229537046872033,3.338776691279848,656.286557970166,Low Value,New
1137,10,33.0,12490.210092368785,0.16494540602862642,3.0574090097713555,1249.0210092368784,High Value,Returning
1138,4,8.0,3245.0081046238165,0.11692066437490428,3.189368406347968,811.2520261559541,Low Value,VIP
1139,9,45.0,17462.805666254513,0.12566031413244116,3.054123118064969,1940.311740694946,High Value,VIP
1140,3,15.0,2075.560359838313,0.20444617494280184,1.8819356710226736,691.8534532794378,Low Value,VIP
1141,5,19.0,3130.71724146019,0.15121244315128232,2.079580071042582,626.143448292038,Low Value,New
1142,5,25.0,18325.8613285341,0.13315038222122347,2.6664300651372925,3665.1722657068203,High Value,Returning
1143,6,28.0,6864.454047123083,0.15860700700515615,3.4841060003747857,1144.0756745205138,Low Value,Returning
1144,7,24.0,9746.075798376494,0.16145964555652145,2.5658756774074547,1392.2965426252135,Regular,Returning
1145,3,9.0,5891.967870160976,0.1571311916874491,4.183426086206532,1963.9892900536588,Low Value,New
1146,7,21.0,9432.551995900127,0.17984170352476433,2.856479561403693,1347.5074279857324,Regular,New
1147,6,21.0,5223.727854220128,0.157178443096485,2.9511049852042124,870.6213090366881,Low Value,Returning
1148,7,38.0,18454.995263353445,0.1533898989530858,2.5519164242445043,2636.4278947647776,High Value,New
1149,9,37.0,13560.33277787495,0.10906429783894549,2.9787686379854765,1506.7036419861056,High Value,New
1151,1,3.0,913.3504458202992,0.0993179465274048,4.552544528050782,913.3504458202992,Low Value,Returning
1152,5,24.0,6060.4606806003685,0.23783080031602108,3.289944006132072,1212.0921361200737,Low Value,New
1153,2,12.0,1671.4859433555248,0.1777890759264735,3.743508970147386,835.7429716777624,Low Value,New
1154,7,29.0,11872.491085216798,0.15872633931962415,2.7002423518204965,1696.0701550309711,High Value,New
1155,6,26.0,9540.877741951825,0.1855829081958705,3.7129207326581106,1590.146290325304,Regular,New
1156,5,19.0,7428.264730452561,0.10479293865785003,2.5750959862412137,1485.6529460905122,Regular,New
1157,4,16.0,14139.454803076274,0.1000346052307313,2.836627263354885,3534.8637007690686,High Value,Returning
1158,4,16.0,8577.063475119428,0.11362239242611552,2.0328346114197933,2144.265868779857,Regular,Returning
1159,4,19.0,9461.009608925786,0.18451392011480766,2.9643298856258835,2365.2524022314465,Regular,New
1160,6,23.0,5226.903857519024,0.110645522206187,3.2723802886899467,871.1506429198374,Low Value,New
1161,4,7.0,2144.1840863784614,0.21234298627989937,1.6305463048015127,536.0460215946154,Low Value,New
1162,6,18.0,4249.217844910325,0.22813633299494837,2.9177409339172926,708.2029741517208,Low Value,New
1163,6,19.0,5393.365659236939,0.14829164216240898,3.1931884582316896,898.8942765394899,Low Value,Returning
1164,4,18.0,5952.944173641721,0.12312101241833964,2.5757187413532665,1488.2360434104303,Low Value,VIP
1165,6,22.0,9258.229505980256,0.11920380643547057,3.028799507140624,1543.0382509967094,Regular,Returning
1166,9,33.0,12317.80443007583,0.16059456618623227,3.691515569780237,1368.6449366750921,High Value,Returning
1167,5,15.0,1808.408076210244,0.1879245791976468,3.4180617581837622,361.6816152420488,Low Value,Returning
1168,4,12.0,3813.100184606294,0.17600119287018773,2.605813488190446,953.2750461515735,Low Value,VIP
1169,3,10.0,3125.656718923798,0.18461460720424308,2.929601884288731,1041.8855729745994,Low Value,New
1170,1,7.0,773.2057216506545,0.0624338472004648,3.5689320586998408,773.2057216506545,Low Value,New
1171,7,28.0,7229.166943655872,0.13508637115928035,1.9912655177468044,1032.7381348079819,Regular,New
1172,7,27.0,5856.256122882953,0.1541377626580011,2.710452492112377,836.6080175547075,Low Value,Returning
1173,5,19.0,10690.053879406796,0.1659311377564139,2.566069222107168,2138.010775881359,High Value,VIP
1174,2,7.0,1098.4474255703478,0.2230347028159102,3.2151868517114854,549.2237127851739,Low Value,Returning
1175,6,21.0,12967.68678069645,0.17559529656804937,2.86524072484673,2161.281130116075,High Value,Returning
1176,4,15.0,6343.765867551041,0.2172482833107247,2.9920619310436933,1585.9414668877603,Low Value,New
1177,4,13.0,11374.979823469306,0.15230563270919334,2.525888643026391,2843.7449558673266,High Value,VIP
1178,1,4.0,3258.9284213894266,0.0590619107009056,1.8079566875362425,3258.9284213894266,Low Value,Returning
1179,7,22.0,4904.780517166289,0.13664809404647535,3.395491751029819,700.6829310237556,Low Value,New
1180,5,28.0,10762.893581172963,0.14786690286895227,3.081586737487462,2152.5787162345923,High Value,Returning
1181,6,27.0,11596.046901043983,0.1382497700715947,3.3083583589914145,1932.6744835073305,High Value,New
1182,5,21.0,8049.361134264885,0.053041008053706186,2.934967923229972,1609.8722268529768,Regular,Returning
1183,7,32.0,17510.37847603592,0.14756306104345793,3.4063269873255684,2501.482639433703,High Value,New
1184,2,12.0,6684.485555681098,0.20197264113522184,2.2751424083790566,3342.242777840549,Low Value,VIP
1185,4,25.0,10452.832021797833,0.21286950130047588,2.9132977442023993,2613.208005449458,High Value,Returning
1186,3,4.0,889.8189837039317,0.11913654570720916,3.8134967856356616,296.6063279013106,Low Value,Returning
1187,10,38.0,17058.090115536103,0.1281283564000521,2.1403705206265418,1705.8090115536102,High Value,Returning
1188,5,13.0,4963.769334088918,0.10252726980523648,2.901957312369289,992.7538668177837,Low Value,Returning
1189,4,14.0,2358.6654539783776,0.0792657780767029,3.5717240652438518,589.6663634945944,Low Value,Returning
1190,6,19.0,9734.38459644734,0.15576379495108683,2.981138371482652,1622.3974327412234,Regular,Returning
1191,5,22.0,13120.64941592104,0.14505332710186317,3.3463975135965627,2624.1298831842078,High Value,New
1192,9,33.0,21825.52585063973,0.09987496241678116,3.2861395999948586,2425.0584278488586,VIP,New
1193,3,12.0,5161.000192044206,0.13826572952155433,1.4590444958543236,1720.3333973480687,Low Value,VIP
1194,6,29.0,7457.957292032782,0.14173337242734427,2.3851939254308,1242.9928820054636,Regular,New
1195,6,26.0,12940.644853656448,0.17457073258450315,2.9518898885617078,2156.7741422760746,High Value,New
1196,3,14.0,911.0847664183036,0.18452319770333292,3.919410716440259,303.69492213943454,Low Value,Returning
1197,2,12.0,1062.1478850500216,0.27482936359533616,2.761552795790844,531.0739425250108,Low Value,Returning
1198,8,33.0,14199.888067248643,0.12365000470424896,2.756941117394944,1774.9860084060804,High Value,New
1199,2,8.0,4853.713340196769,0.2015503241052986,2.436253794079363,2426.8566700983847,Low Value,VIP
1200,3,11.0,2938.4303996163876,0.17761640653832667,2.917555430396387,979.4767998721292,Low Value,New
1201,3,14.0,4319.339287839412,0.11145717733326421,3.4565223745410933,1439.779762613137,Low Value,Returning
1202,8,35.0,10213.124939796267,0.11227054958887411,3.476537556106682,1276.6406174745334,Regular,New
1203,5,27.0,6376.585509773904,0.19137060227727867,3.0181382936276036,1275.3171019547808,Low Value,Returning
1204,4,19.0,16681.432892009358,0.12305004855377995,2.1265217061984485,4170.358223002339,High Value,New
1205,6,29.0,9253.065423630494,0.18191512591087144,2.7475971038469047,1542.1775706050823,Regular,New
1206,3,18.0,10503.072548775426,0.14913063699906423,2.3031756760368256,3501.024182925142,High Value,New
1207,6,22.0,3660.9447463580536,0.13176195626401735,2.6590634089158445,610.1574577263423,Low Value,Returning
1208,7,30.0,5573.8117333792,0.12947258550848703,3.22437213969524,796.2588190541713,Low Value,Returning
1209,4,9.0,1550.313781527344,0.1393980697043273,3.076719996369761,387.578445381836,Low Value,VIP
1210,7,29.0,14435.68537748548,0.06710916104389306,2.9798777563666006,2062.2407682122116,High Value,Returning
1211,2,9.0,7109.919341543098,0.1089584639810707,3.435389193134288,3554.959670771549,Regular,VIP
1212,2,7.0,1699.285527527625,0.06898580445746545,2.427721557025629,849.6427637638125,Low Value,New
1213,5,20.0,10242.441155871957,0.13834276844703913,2.4908652676821186,2048.4882311743913,Regular,New
1214,5,27.0,10206.65598313984,0.18658281076433827,2.6140576046452204,2041.3311966279682,Regular,New
1215,5,25.0,2724.265586046903,0.12283535938102771,3.3281038218851493,544.8531172093806,Low Value,New
1216,7,33.0,9498.602510704228,0.1552599506102137,2.989258773635488,1356.9432158148898,Regular,Returning
1217,8,31.0,19975.098901125264,0.17447990636672234,3.641821302913678,2496.887362640658,High Value,New
1218,1,5.0,3856.0376081095815,0.2298769317542349,2.438514762280303,3856.0376081095815,Low Value,New
1219,3,9.0,2981.5582253993725,0.086417850076775,3.3192468069950145,993.8527417997908,Low Value,Returning
1220,4,16.0,3781.537375709456,0.20362015607572978,3.753059858496915,945.384343927364,Low Value,New
1221,7,25.0,11555.199300077811,0.13779203876312446,3.034563752990156,1650.7427571539731,High Value,VIP
1222,2,7.0,847.9950817522231,0.16782118512105554,2.4446780326807707,423.99754087611154,Low Value,Returning
1223,5,22.0,10456.667543136444,0.1537445029082734,2.580560431814137,2091.3335086272887,High Value,New
1224,6,25.0,6609.886383891738,0.1438849391664991,3.100877884863429,1101.6477306486229,Low Value,Returning
1225,6,18.0,5598.954978257211,0.12688601449883982,1.9184586533149945,933.1591630428685,Low Value,Returning
1226,9,40.0,11097.799130927358,0.1940068971699669,3.0525013268106327,1233.0887923252621,High Value,VIP
1227,7,31.0,7358.980954570967,0.12687979160362012,2.831918130893108,1051.282993510138,Regular,Returning
1228,6,25.0,9818.348065650724,0.14143127375836353,2.988388949974158,1636.3913442751207,Regular,Returning
1229,6,23.0,6706.8915573934,0.13053209693146015,2.331016713457332,1117.8152595655667,Low Value,New
1230,3,16.0,11704.14885562505,0.1403437023099506,3.004583363951017,3901.3829518750167,High Value,New
1231,4,18.0,6232.917825227406,0.15035190559602124,3.0800408690205234,1558.2294563068515,Low Value,Returning
1232,4,18.0,1614.7409971527734,0.6144105529583446,3.6078644983413186,403.68524928819335,Low Value,Returning
1233,4,17.0,8645.405216686806,0.10629864206300205,2.89148510260638,2161.3513041717015,Regular,Returning
1234,5,13.0,8087.668999052397,0.21572103661304176,1.9165238187505895,1617.5337998104794,Regular,Returning
1235,9,32.0,4559.0431978434835,0.2522551340592158,3.0750957448205836,506.5603553159426,Low Value,VIP
1236,6,18.0,8620.311390516677,0.13176246737542655,2.7840919225065,1436.718565086113,Regular,Returning
1237,6,21.0,9385.377062352345,0.06390811224648378,2.815584357662564,1564.2295103920576,Regular,New
1238,3,16.0,3455.2709492438316,0.17661858634450986,3.4652557128943204,1151.7569830812772,Low Value,VIP
1239,4,18.0,2722.0860416470528,0.13527966789004378,2.8290296707070577,680.5215104117632,Low Value,VIP
1240,4,10.0,1236.7990800598168,0.1173152018151153,3.5434088054524273,309.1997700149542,Low Value,New
1241,2,6.0,1020.1306248471495,0.14789532610446526,3.3027403346869435,510.06531242357477,Low Value,VIP
1242,7,24.0,15494.792002161355,0.1845709738551787,2.7113270097606614,2213.5417145944793,High Value,New
1243,4,17.0,8171.180712978641,0.1581329151726311,2.7357818379921093,2042.7951782446603,Regular,Returning
1244,4,22.0,8068.780224987522,0.09478302315917103,3.892688963284643,2017.1950562468805,Regular,Returning
1245,9,28.0,7469.060775109375,0.11599704094894732,2.6717850100612015,829.8956416788194,Regular,New
1246,5,22.0,5590.353515010095,0.15005208750745128,2.5870486308467853,1118.070703002019,Low Value,Returning
1247,5,27.0,7474.053694034803,0.09724737069699671,2.4101914341204336,1494.8107388069607,Regular,Returning
1248,2,6.0,3340.6360423102324,0.1254170442220093,2.839699516432881,1670.3180211551162,Low Value,Returning
1249,3,14.0,5358.847367825648,0.2558425828586759,3.197055921799267,1786.2824559418825,Low Value,VIP
1250,5,23.0,5979.565801363243,0.3467395318424545,3.0576614580620207,1195.9131602726486,Low Value,Returning
1251,5,14.0,5649.036504321525,0.16617885186549675,2.5655987273128957,1129.807300864305,Low Value,Returning
1253,8,28.0,7660.395224777626,0.15496808184987526,3.163420148871183,957.5494030972033,Regular,VIP
1254,9,33.0,6128.472108358613,0.15817315785687613,3.5972897780471076,680.9413453731792,Low Value,New
1255,5,13.0,6049.775769053773,0.18798461842144762,2.996048102810046,1209.9551538107546,Low Value,New
1256,6,21.0,4282.555058520239,0.12422959141628243,2.862495172404978,713.7591764200398,Low Value,New
1257,7,23.0,2616.119148671787,0.19216558741561304,2.5924365515271575,373.73130695311244,Low Value,New
1258,2,3.0,378.08909396478043,0.12233517212665984,3.3964529340201555,189.04454698239022,Low Value,Returning
1259,10,39.0,20550.31667384909,0.1691140460929918,3.104040630176324,2055.0316673849093,High Value,New
1260,2,9.0,4340.8453406904555,0.1609981024757931,4.745897151543013,2170.4226703452277,Low Value,Returning
1261,4,18.0,9087.889762514356,0.13232492964034548,3.482120119148661,2271.972440628589,Regular,New
1262,5,15.0,3753.1667507507827,0.1115999387916325,3.00340269503691,750.6333501501565,Low Value,Returning
1263,3,11.0,7816.649703627338,0.1624630383133656,4.27420416193484,2605.5499012091127,Regular,Returning
1264,1,1.0,960.2573375449876,0.1387480266433149,1.8171254820909424,960.2573375449876,Low Value,New
1265,7,32.0,19952.96075386364,0.17233087011835074,2.0725237600596276,2850.422964837663,High Value,New
1266,4,11.0,5185.603963766167,0.07890319559650895,2.7063280640532783,1296.4009909415417,Low Value,Returning
1267,4,26.0,2915.4348077104305,0.20359048889181058,2.9964679088531465,728.8587019276076,Low Value,New
1268,5,10.0,2459.0029912270693,0.233160464097455,3.5114817883395673,491.8005982454139,Low Value,New
1269,4,12.0,5023.003413387922,0.14004326316892363,2.9301704538599367,1255.7508533469804,Low Value,Returning
1270,6,18.0,4989.1077872319875,0.14593573504082458,1.9084342639596847,831.5179645386646,Low Value,Returning
1271,11,42.0,16983.292712185303,0.2099431778139125,2.973476781861157,1543.9357011077548,High Value,New
1272,6,28.0,13628.725626733394,0.17017928257477385,3.362160286428839,2271.4542711222325,High Value,Returning
1273,6,19.0,6598.751021616919,0.12433528289647393,3.55317059284067,1099.7918369361532,Low Value,Returning
1274,6,29.0,9117.136720041291,0.3079145970868397,3.5299083376948985,1519.5227866735486,Regular,New
1275,3,13.0,4916.076379626995,0.16339089934892767,2.230738297348634,1638.6921265423316,Low Value,Returning
1276,7,24.0,12565.969978449042,0.12911866294026816,2.6390477038736058,1795.1385683498631,High Value,New
1277,6,23.0,7606.99990056015,0.15982037931860313,3.23655722287817,1267.8333167600251,Regular,Returning
